Iteration	Metric	Value
0	fitness	0.006289308176100629
0	global_fitness	0.006289308176100629
0	arrived_vehicles	159
0	non_arrived_vehicles	8
0	total_trip_time	5797.0
0	total_wait_time	246.0
1	fitness	0.006289308176100629
1	global_fitness	0.006289308176100629
1	arrived_vehicles	159
1	non_arrived_vehicles	8
1	total_trip_time	5648.0
1	total_wait_time	162.0
2	fitness	0.006289308176100629
2	global_fitness	0.006289308176100629
2	arrived_vehicles	159
2	non_arrived_vehicles	8
2	total_trip_time	5648.0
2	total_wait_time	162.0
3	fitness	0.00625
3	global_fitness	0.00625
3	arrived_vehicles	160
3	non_arrived_vehicles	8
3	total_trip_time	5356.0
3	total_wait_time	80.0
4	fitness	0.006289308176100629
4	global_fitness	0.00625
4	arrived_vehicles	159
4	non_arrived_vehicles	8
4	total_trip_time	5797.0
4	total_wait_time	246.0
5	fitness	0.006289308176100629
5	global_fitness	0.00625
5	arrived_vehicles	159
5	non_arrived_vehicles	8
5	total_trip_time	5678.0
5	total_wait_time	139.0
6	fitness	0.006289308176100629
6	global_fitness	0.00625
6	arrived_vehicles	159
6	non_arrived_vehicles	8
6	total_trip_time	5678.0
6	total_wait_time	139.0
7	fitness	0.006329113924050633
7	global_fitness	0.00625
7	arrived_vehicles	158
7	non_arrived_vehicles	9
7	total_trip_time	5771.0
7	total_wait_time	210.0
8	fitness	0.006369426751592357
8	global_fitness	0.00625
8	arrived_vehicles	157
8	non_arrived_vehicles	10
8	total_trip_time	5315.0
8	total_wait_time	81.0
9	fitness	0.006289308176100629
9	global_fitness	0.00625
9	arrived_vehicles	159
9	non_arrived_vehicles	8
9	total_trip_time	6084.0
9	total_wait_time	268.0
10	fitness	0.006289308176100629
10	global_fitness	0.00625
10	arrived_vehicles	159
10	non_arrived_vehicles	9
10	total_trip_time	5379.0
10	total_wait_time	96.0
11	fitness	0.006329113924050633
11	global_fitness	0.00625
11	arrived_vehicles	158
11	non_arrived_vehicles	9
11	total_trip_time	5635.0
11	total_wait_time	201.0
12	fitness	0.006289308176100629
12	global_fitness	0.00625
12	arrived_vehicles	159
12	non_arrived_vehicles	8
12	total_trip_time	5678.0
12	total_wait_time	139.0
13	fitness	0.006289308176100629
13	global_fitness	0.00625
13	arrived_vehicles	159
13	non_arrived_vehicles	9
13	total_trip_time	5379.0
13	total_wait_time	96.0
14	fitness	0.006289308176100629
14	global_fitness	0.00625
14	arrived_vehicles	159
14	non_arrived_vehicles	8
14	total_trip_time	5648.0
14	total_wait_time	162.0
15	fitness	0.006289308176100629
15	global_fitness	0.00625
15	arrived_vehicles	159
15	non_arrived_vehicles	8
15	total_trip_time	5648.0
15	total_wait_time	162.0
16	fitness	0.006289308176100629
16	global_fitness	0.00625
16	arrived_vehicles	159
16	non_arrived_vehicles	9
16	total_trip_time	5379.0
16	total_wait_time	96.0
17	fitness	0.006289308176100629
17	global_fitness	0.00625
17	arrived_vehicles	159
17	non_arrived_vehicles	8
17	total_trip_time	5648.0
17	total_wait_time	162.0
18	fitness	0.006289308176100629
18	global_fitness	0.00625
18	arrived_vehicles	159
18	non_arrived_vehicles	8
18	total_trip_time	5467.0
18	total_wait_time	74.0
19	fitness	0.00625
19	global_fitness	0.00625
19	arrived_vehicles	160
19	non_arrived_vehicles	8
19	total_trip_time	5356.0
19	total_wait_time	80.0
20	fitness	0.006369426751592357
20	global_fitness	0.00625
20	arrived_vehicles	157
20	non_arrived_vehicles	9
20	total_trip_time	5354.0
20	total_wait_time	105.0
21	fitness	0.00625
21	global_fitness	0.00625
21	arrived_vehicles	160
21	non_arrived_vehicles	8
21	total_trip_time	5356.0
21	total_wait_time	80.0
22	fitness	0.006369426751592357
22	global_fitness	0.00625
22	arrived_vehicles	157
22	non_arrived_vehicles	10
22	total_trip_time	5616.0
22	total_wait_time	176.0
23	fitness	0.006289308176100629
23	global_fitness	0.00625
23	arrived_vehicles	159
23	non_arrived_vehicles	8
23	total_trip_time	5648.0
23	total_wait_time	162.0
24	fitness	0.006289308176100629
24	global_fitness	0.00625
24	arrived_vehicles	159
24	non_arrived_vehicles	8
24	total_trip_time	5648.0
24	total_wait_time	162.0
25	fitness	0.00641025641025641
25	global_fitness	0.00625
25	arrived_vehicles	156
25	non_arrived_vehicles	11
25	total_trip_time	5748.0
25	total_wait_time	246.0
26	fitness	0.006289308176100629
26	global_fitness	0.00625
26	arrived_vehicles	159
26	non_arrived_vehicles	9
26	total_trip_time	5379.0
26	total_wait_time	96.0
27	fitness	0.00625
27	global_fitness	0.00625
27	arrived_vehicles	160
27	non_arrived_vehicles	8
27	total_trip_time	5356.0
27	total_wait_time	80.0
28	fitness	0.006289308176100629
28	global_fitness	0.00625
28	arrived_vehicles	159
28	non_arrived_vehicles	8
28	total_trip_time	5648.0
28	total_wait_time	162.0
29	fitness	0.006289308176100629
29	global_fitness	0.00625
29	arrived_vehicles	159
29	non_arrived_vehicles	8
29	total_trip_time	5678.0
29	total_wait_time	139.0
30	fitness	0.006369426751592357
30	global_fitness	0.00625
30	arrived_vehicles	157
30	non_arrived_vehicles	10
30	total_trip_time	5661.0
30	total_wait_time	185.0
31	fitness	0.00625
31	global_fitness	0.00625
31	arrived_vehicles	160
31	non_arrived_vehicles	8
31	total_trip_time	5356.0
31	total_wait_time	80.0
32	fitness	0.006329113924050633
32	global_fitness	0.00625
32	arrived_vehicles	158
32	non_arrived_vehicles	8
32	total_trip_time	5865.0
32	total_wait_time	216.0
33	fitness	0.006289308176100629
33	global_fitness	0.00625
33	arrived_vehicles	159
33	non_arrived_vehicles	8
33	total_trip_time	5678.0
33	total_wait_time	139.0
34	fitness	0.006369426751592357
34	global_fitness	0.00625
34	arrived_vehicles	157
34	non_arrived_vehicles	11
34	total_trip_time	5419.0
34	total_wait_time	104.0
35	fitness	0.006289308176100629
35	global_fitness	0.00625
35	arrived_vehicles	159
35	non_arrived_vehicles	8
35	total_trip_time	5505.0
35	total_wait_time	103.0
36	fitness	0.00625
36	global_fitness	0.00625
36	arrived_vehicles	160
36	non_arrived_vehicles	8
36	total_trip_time	5356.0
36	total_wait_time	80.0
37	fitness	0.006329113924050633
37	global_fitness	0.00625
37	arrived_vehicles	158
37	non_arrived_vehicles	8
37	total_trip_time	5628.0
37	total_wait_time	166.0
38	fitness	0.006289308176100629
38	global_fitness	0.00625
38	arrived_vehicles	159
38	non_arrived_vehicles	8
38	total_trip_time	5678.0
38	total_wait_time	139.0
39	fitness	0.006329113924050633
39	global_fitness	0.00625
39	arrived_vehicles	158
39	non_arrived_vehicles	8
39	total_trip_time	5949.0
39	total_wait_time	279.0
